ano,periodoOuMes,Centro,Faculdade/ Escola,curso,nivel,QTD
1985,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
1986,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,8
1987,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
1987,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
1988,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,4
1988,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,2
1989,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
1989,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
1990,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
1990,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
1991,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
1992,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
1992,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
1993,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
1993,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
1994,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,8
1994,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
1995,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,8
1995,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
1996,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,4
1996,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
1997,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
1997,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
1998,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,2
1998,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
1999,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,9
1999,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,2
1985,Abr,,,Administração,Mestrado,2
1985,Abr,,,Ciências Biológicas (Genética),Doutorado,1
1985,Abr,,,Direito ,Doutorado,1
1985,Abr,,,Economia                       ,Mestrado,3
1985,Abr,,,Endodontia          ,Mestrado,4
1985,Abr,,,Engenharia Biomédica,Mestrado,1
1985,Abr,,,Engenharia Civil,Doutorado,5
1985,Abr,,,Engenharia Civil,Mestrado,4
1985,Abr,,,Engenharia de Produção,Doutorado,2
1985,Abr,,,Engenharia de Produção,Mestrado,2
1985,Abr,,,Engenharia de Sistemas e Computação,Doutorado,2
1985,Abr,,,Engenharia de Sistemas e Computação,Mestrado,4
1985,Abr,,,Engenharia de Transportes,Mestrado,3
1985,Abr,,,Engenharia Elétrica,Mestrado,2
1985,Abr,,,Engenharia Mecânica,Doutorado,1
1985,Abr,,,Engenharia Mecânica,Mestrado,4
1985,Abr,,,Engenharia Metalúrgica e de Materiais,Doutorado,2
1985,Abr,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1985,Abr,,,Engenharia Nuclear,Mestrado,4
1985,Abr,,,Engenharia Química,Mestrado,3
1985,Abr,,,Fisica,Mestrado,1
1985,Abr,,,Letras (Letras Vernáculas),Doutorado,1
1985,Abr,,,Letras (Letras Vernáculas),Mestrado,1
1985,Abr,,,Neurologia                       (Mestrado),Mestrado,1
1985,Abr,,,Química de Produtos Naturais,Mestrado,2
1985,Abr,,,Tisiologia e Pneumologia,Mestrado,1
1985,Ago,,,Ciências Biológicas (Biofísica),Doutorado,1
1985,Ago,,,Clínica Médica,Mestrado,1
1985,Ago,,,Direito ,Doutorado,1
1985,Ago,,,Engenharia de Produção,Doutorado,1
1985,Ago,,,Engenharia de Produção,Mestrado,1
1985,Ago,,,Engenharia de Sistemas e Computação,Mestrado,2
1985,Ago,,,Engenharia de Transportes,Mestrado,2
1985,Ago,,,Engenharia Mecânica,Mestrado,1
1985,Ago,,,Engenharia Nuclear,Doutorado,1
1985,Ago,,,Engenharia Nuclear,Mestrado,3
1985,Ago,,,Estatística,Mestrado,1
1985,Ago,,,Filosofia,Mestrado,1
1985,Ago,,,Física,Doutorado,2
1985,Ago,,,Fisica,Mestrado,1
1985,Ago,,,Geologia,Mestrado,1
1985,Ago,,,Letras (Ciência da Literatura),Doutorado,1
1985,Ago,,,Letras (Letras Clássicas),Doutorado,1
1985,Ago,,,Letras (Letras Vernáculas),Doutorado,1
1985,Ago,,,Sociologia e Antropologia,Mestrado,1
1985,Dez,,,Administração,Mestrado,1
1985,Dez,,,Ciências (Microbiologia),Mestrado,1
1985,Dez,,,Ciências Biológicas (Biofísica),Doutorado,1
1985,Dez,,,Educação,Mestrado,1
1985,Dez,,,Engenharia Civil,Doutorado,2
1985,Dez,,,Engenharia Civil,Mestrado,2
1985,Dez,,,Engenharia de Produção,Mestrado,1
1985,Dez,,,Engenharia de Sistemas e Computação,Doutorado,1
1985,Dez,,,Engenharia de Transportes,Mestrado,2
1985,Dez,,,Fisica,Mestrado,1
1985,Dez,,,Geologia,Mestrado,1
1985,Dez,,,História,Mestrado,1
1985,Dez,,,Letras (Ciência da Literatura),Mestrado,2
1985,Dez,,,Letras (Letras Vernáculas),Mestrado,3
1985,Dez,,,Letras (Lingüística e Filologia),Mestrado,3
1985,Dez,,,Medicina (Radiologia),Mestrado,1
1985,Dez,,,Medicina - Cirurgia Geral ,Doutorado,2
1985,Dez,,,Pediatria                        (Mestrado),Mestrado,1
1985,Dez,,,Sociologia e Antropologia,Mestrado,1
1985,Fev,,,Ciências Biológicas (Biofísica),Doutorado,4
1985,Fev,,,Ciências Biológicas (Zoologia),Mestrado,1
1985,Fev,,,Engenharia Civil,Doutorado,1
1985,Fev,,,Engenharia de Produção,Mestrado,1
1985,Fev,,,Engenharia de Sistemas e Computação,Mestrado,1
1985,Fev,,,Engenharia Metalúrgica e de Materiais,Doutorado,2
1985,Fev,,,Engenharia Nuclear,Doutorado,1
1985,Fev,,,Engenharia Nuclear,Mestrado,2
1985,Fev,,,Engenharia Química,Mestrado,2
1985,Fev,,,Física,Doutorado,2
1985,Fev,,,Letras (Ciência da Literatura),Mestrado,2
1985,Fev,,,Letras (Letras Clássicas),Mestrado,1
1985,Fev,,,Letras (Letras Vernáculas),Mestrado,1
1985,Fev,,,Letras Neolatinas,Mestrado,1
1985,Fev,,,"Psiquiatria,Psicanálise e Saúde Mental",Mestrado,1
1985,Fev,,,Química de Produtos Naturais,Mestrado,2
1985,Fev,,,Sociologia e Antropologia,Mestrado,1
1985,Fev,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,1
1985,Fev,,,Tisiologia e Pneumologia,Mestrado,1
1985,Jan,,,Ciência e Tecnologia de Polímeros,Mestrado,1
1985,Jan,,,Ciências (Microbiologia),Doutorado,1
1985,Jan,,,Ciências Biológicas (Genética),Mestrado,2
1985,Jan,,,Clínica Médica,Mestrado,1
1985,Jan,,,Educação,Mestrado,1
1985,Jan,,,Engenharia Civil,Doutorado,1
1985,Jan,,,Engenharia de Produção,Mestrado,1
1985,Jan,,,Engenharia de Sistemas e Computação,Doutorado,2
1985,Jan,,,Engenharia de Transportes,Doutorado,2
1985,Jan,,,Engenharia Elétrica,Mestrado,1
1985,Jan,,,Engenharia Mecânica,Doutorado,1
1985,Jan,,,Engenharia Mecânica,Mestrado,2
1985,Jan,,,Engenharia Oceânica,Mestrado,1
1985,Jan,,,Engenharia Química,Mestrado,1
1985,Jan,,,Física,Doutorado,1
1985,Jan,,,Fisica,Mestrado,1
1985,Jan,,,Geologia,Mestrado,1
1985,Jan,,,História,Mestrado,1
1985,Jan,,,Medicina - Cirurgia Geral ,Doutorado,1
1985,Jan,,,Medicina - Cirurgia Geral ,Mestrado,1
1985,Jan,,,Medicina-Ortopedia e Traumatologia ,Mestrado,1
1985,Jan,,,Odontologia (Odontopediatria),Mestrado,3
1985,Jan,,,Odontologia (Ortodontia),Mestrado,1
1985,Jan,,,Serviço Social,Mestrado,2
1985,Jan,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,1
1985,Jul,,,Ciências Biológicas (Biofísica),Doutorado,2
1985,Jul,,,Clínica Médica,Mestrado,3
1985,Jul,,,Economia                       ,Mestrado,2
1985,Jul,,,Educação,Mestrado,1
1985,Jul,,,Engenharia Civil,Doutorado,1
1985,Jul,,,Engenharia Civil,Mestrado,2
1985,Jul,,,Engenharia de Produção,Mestrado,1
1985,Jul,,,Engenharia de Sistemas e Computação,Doutorado,3
1985,Jul,,,Engenharia de Transportes,Mestrado,2
1985,Jul,,,Engenharia Mecânica,Mestrado,1
1985,Jul,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
1985,Jul,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1985,Jul,,,Engenharia Nuclear,Mestrado,1
1985,Jul,,,Engenharia Química,Doutorado,2
1985,Jul,,,Engenharia Química,Mestrado,2
1985,Jul,,,Física,Doutorado,1
1985,Jul,,,Fisico-Quimica           ,Mestrado,1
1985,Jul,,,Geologia,Doutorado,1
1985,Jul,,,Letras (Ciência da Literatura),Doutorado,1
1985,Jul,,,Química de Produtos Naturais,Mestrado,1
1985,Jun,,,Ciências (Microbiologia),Mestrado,1
1985,Jun,,,Ciências Biológicas (Biofísica),Doutorado,1
1985,Jun,,,Ciências Biológicas (Biofísica),Mestrado,1
1985,Jun,,,Ciências Biológicas (Genética),Doutorado,1
1985,Jun,,,Clínica Médica,Mestrado,1
1985,Jun,,,Direito ,Doutorado,1
1985,Jun,,,Engenharia Civil,Mestrado,2
1985,Jun,,,Engenharia Elétrica,Doutorado,1
1985,Jun,,,Engenharia Elétrica,Mestrado,1
1985,Jun,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
1985,Jun,,,Engenharia Nuclear,Mestrado,1
1985,Jun,,,Engenharia Oceânica,Mestrado,1
1985,Jun,,,Engenharia Química,Mestrado,1
1985,Jun,,,Física,Doutorado,1
1985,Jun,,,Fisica,Mestrado,1
1985,Jun,,,Patologia Bucal               ,Mestrado,1
1985,Jun,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,1
1985,Mai,,,Ciências Biológicas (Biofísica),Mestrado,1
1985,Mai,,,Clínica Médica,Mestrado,1
1985,Mai,,,Direito                    ,Mestrado,1
1985,Mai,,,Economia                       ,Mestrado,1
1985,Mai,,,Educação,Mestrado,2
1985,Mai,,,Engenharia Civil,Doutorado,1
1985,Mai,,,Engenharia de Produção,Doutorado,2
1985,Mai,,,Engenharia de Produção,Mestrado,2
1985,Mai,,,Engenharia de Sistemas e Computação,Mestrado,2
1985,Mai,,,Engenharia de Transportes,Mestrado,1
1985,Mai,,,Engenharia Elétrica,Doutorado,1
1985,Mai,,,Engenharia Nuclear,Mestrado,1
1985,Mai,,,Letras (Ciência da Literatura),Doutorado,1
1985,Mai,,,Medicina - Cirurgia Geral ,Mestrado,1
1985,Mai,,,Odontologia (Odontopediatria),Mestrado,1
1985,Mai,,,Pediatria                        (Mestrado),Mestrado,1
1985,Mai,,,Serviço Social,Mestrado,1
1985,Mar,,,Ciências (Microbiologia),Mestrado,1
1985,Mar,,,Ciências Biológicas (Biofísica),Mestrado,1
1985,Mar,,,Endodontia          ,Mestrado,1
1985,Mar,,,Engenharia Biomédica,Mestrado,1
1985,Mar,,,Engenharia Civil,Mestrado,4
1985,Mar,,,Engenharia de Sistemas e Computação,Mestrado,1
1985,Mar,,,Engenharia de Transportes,Mestrado,1
1985,Mar,,,Engenharia Nuclear,Mestrado,2
1985,Mar,,,Engenharia Química,Doutorado,2
1985,Mar,,,Engenharia Química,Mestrado,1
1985,Mar,,,Medicina - Cirurgia Geral ,Mestrado,1
1985,Mar,,,Neurologia                       (Mestrado),Mestrado,1
1985,Mar,,,Odontologia (Ortodontia),Mestrado,1
1985,Mar,,,Química de Produtos Naturais,Mestrado,2
1985,Mar,,,Serviço Social,Mestrado,5
1985,Nov,,,Ciências Biológicas (Biofísica),Mestrado,2
1985,Nov,,,Ciências Biológicas (Genética),Mestrado,1
1985,Nov,,,Direito                    ,Mestrado,1
1985,Nov,,,Educação,Mestrado,4
1985,Nov,,,Engenharia de Sistemas e Computação,Doutorado,2
1985,Nov,,,Engenharia de Transportes,Doutorado,1
1985,Nov,,,Engenharia de Transportes,Mestrado,2
1985,Nov,,,Engenharia Mecânica,Mestrado,1
1985,Nov,,,Engenharia Nuclear,Mestrado,1
1985,Nov,,,Fisica,Mestrado,1
1985,Nov,,,Letras (Letras Vernáculas),Doutorado,2
1985,Nov,,,Letras Neolatinas,Mestrado,1
1985,Nov,,,Otorrinolaringologia         ,Mestrado,2
1985,Nov,,,Pediatria                        (Mestrado),Mestrado,1
1985,Nov,,,Química de Produtos Naturais,Mestrado,2
1985,Nov,,,Sociologia e Antropologia,Mestrado,1
1985,Out,,,Ciências (Microbiologia),Mestrado,1
1985,Out,,,Ciências Biológicas (Biofísica),Doutorado,1
1985,Out,,,Ciências Biológicas (Biofísica),Mestrado,2
1985,Out,,,Educação,Mestrado,11
1985,Out,,,Engenharia Civil,Mestrado,1
1985,Out,,,Engenharia de Sistemas e Computação,Mestrado,1
1985,Out,,,Engenharia de Transportes,Doutorado,2
1985,Out,,,Engenharia de Transportes,Mestrado,1
1985,Out,,,Engenharia Elétrica,Doutorado,2
1985,Out,,,Engenharia Nuclear,Mestrado,1
1985,Out,,,Engenharia Oceânica,Mestrado,1
1985,Out,,,Engenharia Química,Doutorado,1
1985,Out,,,Geologia,Mestrado,1
1985,Out,,,História,Mestrado,3
1985,Out,,,Letras (Ciência da Literatura),Doutorado,1
1985,Out,,,Letras (Letras Clássicas),Mestrado,1
1985,Out,,,Letras (Letras Vernáculas),Mestrado,1
1985,Out,,,Letras Neolatinas,Mestrado,1
1985,Out,,,Medicina (Endocrinologia),Mestrado,1
1985,Out,,,Planejamento Urbano e Regional,Mestrado,1
1985,Out,,,Química de Produtos Naturais,Mestrado,1
1985,Set,,,Administração,Mestrado,1
1985,Set,,,Ciências (Microbiologia),Doutorado,1
1985,Set,,,Ciências (Microbiologia),Mestrado,1
1985,Set,,,Ciências Biológicas (Biofísica),Doutorado,1
1985,Set,,,Ciências Biológicas (Biofísica),Mestrado,1
1985,Set,,,Ciências Biológicas (Genética),Doutorado,1
1985,Set,,,Ciências Biológicas (Genética),Mestrado,2
1985,Set,,,Clínica Médica,Mestrado,1
1985,Set,,,Engenharia de Produção,Doutorado,1
1985,Set,,,Engenharia de Sistemas e Computação,Doutorado,3
1985,Set,,,Engenharia de Sistemas e Computação,Mestrado,2
1985,Set,,,Engenharia de Transportes,Doutorado,1
1985,Set,,,Engenharia de Transportes,Mestrado,1
1985,Set,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
1985,Set,,,Engenharia Química,Doutorado,2
1985,Set,,,Engenharia Química,Mestrado,2
1985,Set,,,Física,Doutorado,1
1985,Set,,,Geografia,Mestrado,1
1985,Set,,,Geologia,Mestrado,1
1985,Set,,,História,Mestrado,1
1985,Set,,,Letras (Ciência da Literatura),Doutorado,1
1985,Set,,,Letras (Letras Vernáculas),Doutorado,1
1985,Set,,,Letras (Lingüística e Filologia),Mestrado,1
1985,Set,,,Letras Neolatinas,Doutorado,1
1985,Set,,,Letras Neolatinas,Mestrado,2
1985,Set,,,Medicina (Radiologia),Mestrado,1
1985,Set,,,Sociologia e Antropologia,Mestrado,1
1985,Set,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,1
2000,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,1
2000,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,8
2001,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
2001,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,1
2002,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
2002,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
2003,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
2003,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
2004,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
2004,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,1
2005,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,6
2005,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
2006,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,9
2006,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,2
2007,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
2007,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,4
2008,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,5
2008,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
2009,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,2
2009,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,2
2010,1,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,7
2010,2,Centro de Ciências da Saúde (CCS),Instituto de Biologia – IB,Ciências Biológicas - Biologia Marinha,Graduação,3
